;id_l;id_r;regular_jaccard;exec_time_regular;bc_jaccard;calc_bcjaccard;exec_time_bc;estimated_gas
4718;44059;20743;0.5286624203821656;0.0010628700256347656;52;0.5286624203821656;0.19120407104492188;2073137
4719;44059;23297;0.5286624203821656;0.0;52;0.5286624203821656;0.20369434356689453;2073137
4720;44059;32794;0.39263803680981596;0.0;39;0.39263803680981596;0.2624349594116211;2044559
4721;44179;16610;0.40808823529411764;0.0;40;0.40808823529411764;0.20690059661865234;2027084
4722;44179;24363;0.40808823529411764;0.0009970664978027344;40;0.40808823529411764;0.21271181106567383;2027084
4723;44180;2543;0.4090909090909091;0.0;40;0.4090909090909091;0.20130562782287598;2041583
4724;44180;23614;0.4077669902912621;0.0010004043579101562;40;0.4077669902912621;0.22961831092834473;2041662
4725;44180;33746;0.61328125;0.0;61;0.61328125;0.20737957954406738;2061562
4726;44180;35874;0.5669291338582677;0.0;56;0.5669291338582677;0.21119475364685059;2051303
4727;44200;35489;0.5272727272727272;0.0;52;0.5272727272727272;0.2028515338897705;2080617
4728;44202;31749;0.5828025477707006;0.0;58;0.5828025477707006;0.2382335662841797;2086346
4729;44203;7052;0.37920489296636084;0.0;37;0.37920489296636084;0.20659089088439941;2041530
4730;44203;12755;0.36904761904761907;0.0009963512420654297;36;0.36904761904761907;0.1912553310394287;2042241
4731;44203;13807;0.48951048951048953;0.0;48;0.48951048951048953;0.20608758926391602;2050723
4732;44203;14891;0.48951048951048953;0.0010380744934082031;48;0.48951048951048953;0.7846946716308594;2050723
4733;44204;15901;0.36990595611285265;0.0;36;0.36990595611285265;0.21415352821350098;2036236
4734;44207;23491;0.46441947565543074;0.0;46;0.46441947565543074;0.19823813438415527;2036790
4735;44208;13408;0.4338461538461538;0.0009944438934326172;43;0.4338461538461538;0.202193021774292;2054581
4736;44208;35657;0.6595744680851063;0.0;65;0.6595744680851063;0.19537997245788574;2086149
4737;44208;35658;0.6595744680851063;0.0;65;0.6595744680851063;0.2224576473236084;2086149
4738;44211;272;0.6541666666666667;0.0;65;0.6541666666666667;0.22412347793579102;2060298
4739;44211;5846;0.49185667752442996;0.0;49;0.49185667752442996;0.20315313339233398;2060929
4740;44212;35682;0.4887459807073955;0.0;48;0.4887459807073955;0.2019965648651123;2062022
4741;44498;28681;0.47474747474747475;0.0;47;0.47474747474747475;0.20775675773620605;2052369
4742;44498;29128;0.4574468085106383;0.0;45;0.4574468085106383;0.21800017356872559;2041860
4743;44498;31749;0.4240506329113924;0.0;42;0.4240506329113924;0.1849992275238037;2048431
4744;44499;32909;0.45786516853932585;0.0;45;0.45786516853932585;0.20400238037109375;2074124
4745;44500;35743;0.6151202749140894;0.0;61;0.6151202749140894;0.20099711418151855;2081421
4746;44515;35682;0.5415162454873647;0.0;54;0.5415162454873647;0.27126288414001465;2057782
4747;44519;28554;0.3941908713692946;0.0;39;0.3941908713692946;0.6390001773834229;2012203
4748;44523;29693;0.6804979253112033;0.0;68;0.6804979253112033;0.2053546905517578;2065816
4749;44524;23617;0.5076335877862596;0.0;50;0.5076335877862596;0.20222783088684082;2043388
4750;44634;13602;0.4882154882154882;0.0;48;0.4882154882154882;0.20630574226379395;2055477
4751;44634;21424;0.423728813559322;0.0;42;0.423728813559322;0.41016149520874023;2039779
4752;44634;29300;0.6036363636363636;0.0;60;0.6036363636363636;0.2132549285888672;2070056
4753;44634;35671;0.44516129032258067;0.0;44;0.44516129032258067;0.1957259178161621;2051065
4754;44635;900;0.47651006711409394;0.0;47;0.47651006711409394;0.20033860206604004;2053225
4755;44635;1152;0.43425076452599387;0.0;43;0.43425076452599387;0.19891905784606934;2055516
4756;44635;7355;0.6220735785953178;0.0;62;0.6220735785953178;0.23003411293029785;2087492
4757;44635;31211;0.45217391304347826;0.0;45;0.45217391304347826;0.20660114288330078;2067816
4758;44636;900;0.7489711934156379;0.0;74;0.7489711934156379;0.2918541431427002;2079960
4759;44636;7355;0.6151202749140894;0.0;61;0.6151202749140894;0.21220755577087402;2081421
4760;44637;12762;0.5709342560553633;0.0;57;0.5709342560553633;0.2041018009185791;2070385
4761;44639;28790;0.6151202749140894;0.0;61;0.6151202749140894;0.19099903106689453;2081421
4762;44640;7923;0.5338078291814946;0.0;53;0.5338078291814946;0.20134496688842773;2058098
4763;44645;33663;0.7333333333333333;0.0;73;0.7333333333333333;0.19993972778320312;2084793
4764;44646;12488;0.4788732394366197;0.0;47;0.4788732394366197;0.19670653343200684;2047457
4765;44646;35379;0.5;0.0;50;0.5;1.0345790386199951;2047444
4766;44647;13067;0.4249084249084249;0.0;42;0.4249084249084249;0.2236926555633545;2031048
4767;44647;26745;0.4249084249084249;0.0;42;0.4249084249084249;0.22163009643554688;2031048
4768;44652;11594;0.6919831223628692;0.0;69;0.6919831223628692;0.19753026962280273;2065500
4769;44652;16585;0.5018315018315018;0.0;50;0.5018315018315018;0.2050158977508545;2047365
4770;44673;1115;0.7072243346007605;0.0;70;0.7072243346007605;0.20784544944763184;2084648
4771;44673;7005;0.47435897435897434;0.0;47;0.47435897435897434;0.24094438552856445;2058993
4772;44673;20865;0.5448504983388704;0.0;54;0.5448504983388704;0.19972681999206543;2070556
4773;44673;28674;0.559322033898305;0.0;55;0.559322033898305;0.24709057807922363;2070859
4774;44677;1927;0.5258215962441315;0.0;52;0.5258215962441315;0.20462870597839355;2023200
4775;44678;17577;0.49;0.0;49;0.49;0.19279098510742188;2057268
4776;44679;652;0.44569288389513106;0.0;44;0.44569288389513106;0.19065523147583008;2032905
4777;44679;23067;0.56;0.0;56;0.56;0.20410585403442383;2073585
4778;44679;24872;0.56;0.000993967056274414;56;0.56;0.20297694206237793;2073585
4779;44680;18132;0.38509316770186336;0.0;38;0.38509316770186336;0.20360493659973145;2041135
4780;44680;18775;0.5087108013937283;0.0;50;0.5087108013937283;0.2585718631744385;2055464
4781;44745;28039;0.8203389830508474;0.0;82;0.8203389830508474;0.20556640625;2130688
4782;44745;35056;0.692063492063492;0.0;69;0.692063492063492;0.20769882202148438;2113620
4783;44881;14202;0.6204379562043796;0.0;62;0.6204379562043796;0.21588778495788574;2073085
4784;44881;20860;0.4584527220630373;0.0;45;0.4584527220630373;0.19821596145629883;2071240
4785;44881;27234;0.5220338983050847;0.0;52;0.5220338983050847;0.19817185401916504;2062312
4786;44881;29548;0.5780141843971631;0.0;57;0.5780141843971631;0.1929936408996582;2068278
4787;44881;30074;0.602112676056338;0.0;60;0.602112676056338;0.19369292259216309;2074652
4788;44881;30723;0.5337837837837838;0.0;53;0.5337837837837838;0.2046666145324707;2065499
4789;44883;15176;0.5034722222222222;0.0;50;0.5034722222222222;0.19548916816711426;2054766
4790;44883;15254;0.4797297297297297;0.0;47;0.4797297297297297;0.2020256519317627;2053067
4791;44883;22406;0.4697986577181208;0.0;46;0.4697986577181208;0.18777728080749512;2051671
4792;44885;6872;0.475;0.0;47;0.475;0.20639276504516602;2062733
4793;44886;35216;0.4;0.0;40;0.4;0.19936871528625488;2040187
4794;44887;22073;0.5316455696202531;0.0;53;0.5316455696202531;0.19842171669006348;2035974
4795;44888;26043;0.4642857142857143;0.0;46;0.4642857142857143;0.19629669189453125;2079418
4796;44888;26291;0.4447852760736196;0.0;44;0.4447852760736196;0.18999624252319336;2057768
4797;44890;32993;0.7948717948717948;0.0;79;0.7948717948717948;0.20192575454711914;2109525
4798;44894;6008;0.4264705882352941;0.0;42;0.4264705882352941;0.20414137840270996;2030969
4799;44894;17601;0.42962962962962964;0.0;42;0.42962962962962964;0.20543193817138672;2030811
4800;44894;28595;0.5807692307692308;0.0;58;0.5807692307692308;0.27642178535461426;2057216
4801;44894;28604;0.5807692307692308;0.0;58;0.5807692307692308;0.19925880432128906;2057216
4802;44894;29617;0.4264705882352941;0.0;42;0.4264705882352941;0.3097565174102783;2030969
4803;44896;6761;0.5694915254237288;0.0;56;0.5694915254237288;0.2066340446472168;2073190
4804;44896;12004;0.6171617161716172;0.0;61;0.6171617161716172;0.8030743598937988;2088585
4805;44896;34372;0.5950704225352113;0.0;59;0.5950704225352113;0.19555330276489258;2073098
4806;44898;4955;0.36727272727272725;0.0;36;0.36727272727272725;0.19478178024291992;2019551
4807;44898;5168;0.4033898305084746;0.0;40;0.4033898305084746;0.19631099700927734;2035117
4808;44898;8303;0.4738955823293173;0.0;47;0.4738955823293173;0.18744921684265137;2030706
4809;44898;9897;0.3763440860215054;0.0;37;0.3763440860215054;0.19391679763793945;2022975
4810;44898;21779;0.3535714285714286;0.0;35;0.3535714285714286;0.19397234916687012;2018392
4811;44898;22142;0.48717948717948717;0.0;48;0.48717948717948717;0.20144248008728027;2044257
4812;44898;24428;0.3680555555555556;0.0;36;0.3680555555555556;0.20449161529541016;2024463
4813;44899;12762;0.6245210727969349;0.0;62;0.6245210727969349;0.4398162364959717;2066619
4814;44900;98;0.637065637065637;0.0;63;0.637065637065637;0.20564961433410645;2068015
4815;44900;31778;0.5416666666666666;0.0;54;0.5416666666666666;0.19502043724060059;2051316
4816;44915;15026;0.5567010309278351;0.0009958744049072266;55;0.5567010309278351;0.19732952117919922;2068212
4817;44916;1142;0.4011627906976744;0.0;40;0.4011627906976744;0.20225119590759277;2053751
4818;44920;29128;0.5574324324324325;0.001001119613647461;55;0.5574324324324325;0.20530462265014648;2070938
4819;44920;31749;0.5432098765432098;0.0;54;0.5432098765432098;0.21447300910949707;2081697
4820;44959;4623;0.4735099337748344;0.0;47;0.4735099337748344;0.21914339065551758;2054318
4821;44959;7843;0.4413793103448276;0.0010557174682617188;44;0.4413793103448276;0.22114062309265137;2041715
4822;44959;14644;0.5074626865671642;0.0;50;0.5074626865671642;0.20363354682922363;2046193
4823;44959;27272;0.44947735191637633;0.0;44;0.44947735191637633;0.20437049865722656;2042255
4824;44959;29381;0.46545454545454545;0.0;46;0.46545454545454545;0.1996324062347412;2040530
4825;44959;30079;0.49416342412451364;0.0;49;0.49416342412451364;0.20749807357788086;2038331
4826;44959;34969;0.44673539518900346;0.0;44;0.44673539518900346;0.41106486320495605;2043348
4827;45048;24629;0.52;0.0;52;0.52;0.2082080841064453;2064261
4828;45061;4311;0.4308176100628931;0.0;43;0.4308176100628931;0.20635151863098145;2050920
4829;45061;13672;0.4086687306501548;0.0;40;0.4086687306501548;0.19841432571411133;2047430
4830;45076;16556;0.3822525597269625;0.0;38;0.3822525597269625;0.4098989963531494;2029520
4831;45076;22147;0.38016528925619836;0.0;38;0.38016528925619836;0.19801974296569824;2009951
4832;45077;1724;0.5932835820895522;0.0009992122650146484;59;0.5932835820895522;0.20484495162963867;2064064
4833;45077;17926;0.37216828478964403;0.0;37;0.37216828478964403;0.19949746131896973;2033115
4834;45077;30857;0.4;0.0010724067687988281;40;0.4;0.21289467811584473;2047983
4835;45080;4072;0.6878048780487804;0.0;68;0.6878048780487804;0.2668642997741699;2045101
4836;45080;9593;0.391304347826087;0.0;39;0.391304347826087;0.21110010147094727;2007449
4837;45082;27333;0.6693548387096774;0.0;66;0.6693548387096774;0.22168755531311035;2067923
4838;45083;15207;0.43478260869565216;0.0;43;0.43478260869565216;0.20296669006347656;2034393
4839;45083;33747;0.42258064516129035;0.0;42;0.42258064516129035;0.2078104019165039;2045626
4840;45085;24608;0.39228295819935693;0.0;39;0.39228295819935693;0.20015692710876465;2038712
4841;45086;12150;0.8534031413612565;0.0;85;0.8534031413612565;0.19936680793762207;2061089
4842;45087;12832;0.4263803680981595;0.0;42;0.4263803680981595;0.19984817504882812;2053106
4843;45087;18554;0.4429065743944637;0.0;44;0.4429065743944637;0.1961684226989746;2041636
4844;45087;21546;0.42905405405405406;0.0;42;0.42905405405405406;0.19141840934753418;2041412
4845;45087;27295;0.4271186440677966;0.0;42;0.4271186440677966;0.2804107666015625;2040556
4846;45087;28511;0.5518518518518518;0.0;55;0.5518518518518518;0.44817352294921875;2056452
4847;45087;28864;0.4253968253968254;0.0;42;0.4253968253968254;0.2397167682647705;2048352
4848;45087;35368;0.39661016949152544;0.0;39;0.39661016949152544;0.20713138580322266;2033563
4849;45088;6105;0.3806646525679758;0.0;38;0.3806646525679758;0.19855856895446777;2043400
4850;45088;14889;0.4025157232704403;0.0;40;0.4025157232704403;0.1983504295349121;2043927
4851;45088;15259;0.5568627450980392;0.0;55;0.5568627450980392;0.19823122024536133;2049828
4852;45088;20146;0.5534351145038168;0.0;55;0.5534351145038168;0.20468759536743164;2052712
4853;45089;34249;0.5;0.0;50;0.5;0.2083735466003418;2060534
4854;45090;2543;0.47129909365558914;0.0;47;0.47129909365558914;0.22357988357543945;2066710
4855;45090;23614;0.46987951807228917;0.0;46;0.46987951807228917;0.21046042442321777;2066789
4856;45090;28511;0.5608108108108109;0.0;56;0.5608108108108109;0.2528984546661377;2071715
4857;45090;33666;0.6061643835616438;0.0;60;0.6061643835616438;0.24912214279174805;2079946
4858;45090;35874;0.5134228187919463;0.0;51;0.5134228187919463;0.21677923202514648;2061772
4859;45092;31852;0.6151202749140894;0.0;61;0.6151202749140894;0.1936953067779541;2081421
4860;45185;34297;0.44171779141104295;0.0;44;0.44171779141104295;0.19496536254882812;2056991
4861;45185;35103;0.4421364985163205;0.0;44;0.4421364985163205;0.31986021995544434;2061745
4862;45185;35142;0.44776119402985076;0.0;44;0.44776119402985076;0.209259033203125;2062364
4863;45185;35701;0.4186851211072664;0.0;41;0.4186851211072664;0.23026537895202637;2036197
4864;45310;8246;0.5666666666666667;0.0;56;0.5666666666666667;0.20640802383422852;2075139
4865;45310;19931;0.412751677852349;0.0;41;0.412751677852349;0.23354339599609375;2038462
4866;45311;7753;0.46953405017921146;0.0;46;0.46953405017921146;0.23948097229003906;2043177
4867;45311;8439;0.40923076923076923;0.0;40;0.40923076923076923;0.20151758193969727;2048365
4868;45311;23648;0.5321428571428571;0.0009944438934326172;53;0.5321428571428571;0.19069600105285645;2057242
4869;45311;25564;0.6376811594202898;0.0;63;0.6376811594202898;0.20444369316101074;2077905
4870;45312;20708;0.6458333333333334;0.0;64;0.6458333333333334;0.1977248191833496;2058744
4871;45314;25701;0.4803921568627451;0.0;48;0.4803921568627451;0.20462703704833984;2057742
4872;45314;32189;0.47572815533980584;0.0;47;0.47572815533980584;0.19206976890563965;2057979
4873;45316;15059;0.6013986013986014;0.0;60;0.6013986013986014;0.20139861106872559;2075587
4874;45316;15060;0.5566343042071198;0.001001596450805664;55;0.5566343042071198;0.18956851959228516;2077404
4875;45319;20371;0.7302904564315352;0.0;73;0.7302904564315352;0.20602846145629883;2075140
4876;45319;32802;0.4716312056737589;0.0;47;0.4716312056737589;0.18895173072814941;2044968
4877;45320;21094;0.5970695970695971;0.0;59;0.5970695970695971;0.20078420639038086;2067567
4878;45323;28039;0.7089783281733746;0.0;70;0.7089783281733746;0.285963773727417;2122799
4879;45323;35056;0.6023391812865497;0.0;60;0.6023391812865497;0.19670319557189941;2106429
4880;45326;35148;0.6692307692307692;0.0;66;0.6692307692307692;0.19954204559326172;2075087
4881;45329;3640;0.4671280276816609;0.0;46;0.4671280276816609;0.21414971351623535;2047075
4882;45329;14507;0.42592592592592593;0.0;42;0.42592592592592593;0.1993265151977539;2030034
4883;45330;16435;0.5451505016722408;0.0;54;0.5451505016722408;0.20812058448791504;2069621
4884;45331;15901;0.37358490566037733;0.0;37;0.37358490566037733;0.20548725128173828;2017207
4885;45331;18049;0.4088888888888889;0.0;40;0.4088888888888889;0.19658231735229492;2008608
4886;45333;3640;0.37037037037037035;0.0;37;0.37037037037037035;0.22783327102661133;2018379
4887;45333;14170;0.3884297520661157;0.0;38;0.3884297520661157;0.20065808296203613;2011505
4888;45333;14507;0.4711111111111111;0.0;47;0.4711111111111111;0.2073373794555664;2019486
4889;45348;20022;0.5680272108843537;0.0;56;0.5680272108843537;0.22669076919555664;2072334
4890;45349;12838;0.515527950310559;0.0;51;0.515527950310559;0.21371173858642578;2073769
4891;45349;13114;0.5214521452145214;0.0;52;0.5214521452145214;0.21199512481689453;2066052
4892;45349;28712;0.6385542168674698;0.0;63;0.6385542168674698;0.21277117729187012;2062563
4893;45570;17995;0.565068493150685;0.0;56;0.565068493150685;0.20654964447021484;2070622
4894;45570;21103;0.5423728813559322;0.0;54;0.5423728813559322;0.2000412940979004;2066974
4895;45570;24444;0.5016501650165016;0.0;50;0.5016501650165016;0.18821072578430176;2061390
4896;45570;28304;0.5454545454545454;0.0;54;0.5454545454545454;0.20052075386047363;2074217
4897;45570;31111;0.6417910447761194;0.0;64;0.6417910447761194;0.8004052639007568;2074165
4898;45572;8793;0.3993055555555556;0.0;39;0.3993055555555556;0.41284966468811035;2031456
4899;45572;16098;0.3939393939393939;0.0;39;0.3939393939393939;0.19521784782409668;2033721
4900;45572;16846;0.4452296819787986;0.0;44;0.4452296819787986;0.1979215145111084;2039608
4901;45574;4224;0.3333333333333333;0.0;33;0.3333333333333333;0.1995227336883545;2026833
4902;45575;3380;0.39935064935064934;0.0;39;0.39935064935064934;0.1991422176361084;2039252
4903;45575;6852;0.5475285171102662;0.0;54;0.5475285171102662;0.23133158683776855;2052014
4904;45575;15709;0.5185185185185185;0.0;51;0.5185185185185185;0.31151366233825684;2062470
4905;45575;30412;0.5228758169934641;0.0;52;0.5228758169934641;0.23667597770690918;2067843
4906;45576;14433;0.5657370517928287;0.0;56;0.5657370517928287;0.19660329818725586;2049512
4907;45576;23701;0.32621951219512196;0.0;32;0.32621951219512196;0.22261500358581543;2028400
4908;45576;26152;0.634453781512605;0.0;63;0.634453781512605;0.2194359302520752;2055478
4909;45576;27374;0.6016949152542372;0.0;60;0.6016949152542372;0.20375752449035645;2048327
4910;45576;35374;0.5603112840466926;0.0010221004486083984;56;0.5603112840466926;0.22305583953857422;2051540
4911;45577;33589;0.5676691729323309;0.0;56;0.5676691729323309;0.2142934799194336;2057690
4912;45580;27147;0.41124260355029585;0.0;41;0.41124260355029585;0.2022993564605713;2054054
4913;45580;34981;0.4177215189873418;0.0;41;0.4177215189873418;0.20247983932495117;2046877
4914;45582;10112;0.49572649572649574;0.0009970664978027344;49;0.49572649572649574;0.1862480640411377;2082276
4915;45582;17581;0.4125;0.0009989738464355469;41;0.4125;0.19622182846069336;2079154
4916;45723;19433;0.5593869731800766;0.0;55;0.5593869731800766;0.1945950984954834;2053410
4917;45723;19434;0.5593869731800766;0.0;55;0.5593869731800766;0.21456670761108398;2053410
4918;45723;31386;0.6151079136690647;0.0;61;0.6151079136690647;0.20548272132873535;2074178
4919;45723;33746;0.5234657039711191;0.0;52;0.5234657039711191;0.2055342197418213;2053897
4920;45723;34344;0.458041958041958;0.0;45;0.458041958041958;0.19849944114685059;2043730
4921;45726;4391;0.5567010309278351;0.0;55;0.5567010309278351;0.2044665813446045;2068212
4922;45726;4649;0.3865814696485623;0.0;38;0.3865814696485623;0.20568466186523438;2038093
4923;45726;6110;0.5567010309278351;0.0;55;0.5567010309278351;0.19310808181762695;2068212
4924;45726;14986;0.5096774193548387;0.0;50;0.5096774193548387;0.20271563529968262;2066605
4925;45727;34602;0.3464052287581699;0.0;34;0.3464052287581699;0.20070195198059082;2025885
4926;45728;14433;0.573170731707317;0.0;57;0.573170731707317;0.19649958610534668;2048340
4927;45728;23701;0.35331230283911674;0.0;35;0.35331230283911674;0.19873309135437012;2031416
4928;45728;27374;0.6756756756756757;0.0;67;0.6756756756756757;0.22113418579101562;2053437
4929;45728;35374;0.5863453815261044;0.0;58;0.5863453815261044;0.2567479610443115;2052462
4930;45729;4175;0.5033333333333333;0.0;50;0.5033333333333333;0.2035059928894043;2060376
4931;45729;25339;0.5328947368421053;0.0;53;0.5328947368421053;0.25026750564575195;2069239
4932;45732;33969;0.4883720930232558;0.0;48;0.4883720930232558;0.20114755630493164;2037633
4933;45732;34249;0.5132075471698113;0.0;51;0.5132075471698113;0.25140976905822754;2045956
4934;45733;20866;0.5243055555555556;0.0;52;0.5243055555555556;0.2690000534057617;2059428
4935;45733;24845;0.40129449838187703;0.0;40;0.40129449838187703;0.20742583274841309;2040108
4936;45734;22534;0.488135593220339;0.0;48;0.488135593220339;0.3916797637939453;2054542
4937;45734;34888;0.46645367412140576;0.0;46;0.46645367412140576;0.19376921653747559;2057518
4938;45735;30702;0.5891472868217055;0.0;58;0.5891472868217055;0.21398496627807617;2057835
4939;45737;8709;0.6018099547511312;0.0;60;0.6018099547511312;0.2039930820465088;2040149
4940;45737;23758;0.38943894389438943;0.0;38;0.38943894389438943;0.19927573204040527;2034972
4941;45737;26244;0.5287356321839081;0.0;52;0.5287356321839081;0.21650457382202148;2047194
4942;45739;602;0.5757575757575758;0.0;57;0.5757575757575758;0.19609999656677246;2040939
4943;45739;21898;0.40460526315789475;0.0;40;0.40460526315789475;0.21998834609985352;2038936
4944;45739;25761;0.396875;0.0009386539459228516;39;0.396875;0.19910001754760742;2043308
4945;45739;32197;0.41369047619047616;0.0;41;0.41369047619047616;0.19345545768737793;2053896
4946;45740;13716;0.3699421965317919;0.0;36;0.3699421965317919;0.19903206825256348;2046139
4947;45741;9422;0.4772727272727273;0.0;47;0.4772727272727273;0.2107856273651123;2057900
4948;45741;18193;0.4135593220338983;0.0;41;0.4135593220338983;0.1966397762298584;2037448
4949;45741;18988;0.38769230769230767;0.0;38;0.38769230769230767;0.2064681053161621;2042926
4950;45743;31582;0.632398753894081;0.0;63;0.632398753894081;0.20389556884765625;2102439
4951;45748;29709;0.5268817204301075;0.0;52;0.5268817204301075;0.2092580795288086;2101029
4952;45749;16240;0.6470588235294118;0.0;64;0.6470588235294118;0.23036885261535645;2107259
4953;45750;28492;0.5512048192771084;0.0;55;0.5512048192771084;0.19316887855529785;2087768
4954;45750;35489;0.5272727272727272;0.0;52;0.5272727272727272;0.1948387622833252;2080617
4955;45753;35647;0.6764705882352942;0.0;67;0.6764705882352942;0.19761204719543457;2104362
4956;45938;33701;0.5675675675675675;0.0;56;0.5675675675675675;0.26311564445495605;2054029
4957;45939;3773;0.40789473684210525;0.0;40;0.40789473684210525;0.20364642143249512;2039713
4958;45939;14963;0.425531914893617;0.0;42;0.425531914893617;0.20287537574768066;2054120
4959;45939;18555;0.4180602006688963;0.0;41;0.4180602006688963;0.19350957870483398;2040095
4960;45939;20199;0.48757763975155277;0.0;48;0.48757763975155277;0.21180367469787598;2066776
4961;45942;2543;0.410828025477707;0.0;41;0.410828025477707;0.2668783664703369;2044388
4962;45942;23614;0.4095238095238095;0.0;40;0.4095238095238095;0.2175431251525879;2044467
4963;45942;28511;0.4513888888888889;0.0;45;0.4513888888888889;0.19349312782287598;2043111
4964;45942;33666;0.7;0.0009958744049072266;70;0.7;0.20549273490905762;2075074
4965;45942;35874;0.5593869731800766;0.001033782958984375;55;0.5593869731800766;0.22590065002441406;2053410
4966;45943;10716;0.5223367697594502;0.0;52;0.5223367697594502;0.21161603927612305;2060442
4967;45943;20521;0.41358024691358025;0.0;41;0.41358024691358025;0.19913053512573242;2049063
4968;45943;23620;0.7835497835497836;0.0;78;0.7835497835497836;0.2178797721862793;2078235
4969;45943;35664;0.6245210727969349;0.0;62;0.6245210727969349;0.20740985870361328;2066619
4970;45944;23252;0.4124629080118694;0.0;41;0.4124629080118694;0.22803902626037598;2053975
4971;45944;33969;0.42244224422442245;0.0;42;0.42244224422442245;0.20708465576171875;2042742
4972;45945;33667;0.4911660777385159;0.0;49;0.4911660777385159;0.21496129035949707;2049709
4973;45945;33670;0.5131086142322098;0.0009963512420654297;51;0.5131086142322098;0.21320390701293945;2046891
4974;45948;15630;0.4259927797833935;0.0;42;0.4259927797833935;0.19859838485717773;2032918
4975;45948;23357;0.4793103448275862;0.0;47;0.4793103448275862;0.24532389640808105;2050262
4976;45950;2414;0.42585551330798477;0.0;42;0.42585551330798477;0.19910883903503418;2027150
4977;45950;3153;0.42585551330798477;0.0;42;0.42585551330798477;0.20104312896728516;2027150
4978;45950;15207;0.6388888888888888;0.0;63;0.6388888888888888;0.19431233406066895;2043639
4979;45950;33747;0.4199288256227758;0.0010008811950683594;41;0.4199288256227758;0.2416999340057373;2033234
4980;45952;30536;0.39540816326530615;0.0;39;0.39540816326530615;0.5339481830596924;2070752
4981;45953;23617;0.48375451263537905;0.0;48;0.48375451263537905;0.20589923858642578;2045350
4982;45954;1680;0.5018315018315018;0.0;50;0.5018315018315018;0.19968652725219727;2047365
4983;45954;4872;0.4415204678362573;0.0;44;0.4415204678362573;0.20948171615600586;2063694
4984;45954;12126;0.47017543859649125;0.0;47;0.47017543859649125;0.21283197402954102;2045982
4985;45954;12878;0.5551470588235294;0.0;55;0.5551470588235294;0.19853496551513672;2058164
4986;45954;31874;0.49635036496350365;0.0;49;0.49635036496350365;0.20045161247253418;2046667
4987;45960;13716;0.3881578947368421;0.0;38;0.3881578947368421;0.21970558166503906;2035051
4988;45960;35741;0.5114754098360655;0.0;51;0.5114754098360655;0.19728469848632812;2064656
4989;46076;22144;0.42452830188679247;0.0;42;0.42452830188679247;0.19880890846252441;2049366
4990;46076;23072;0.6082474226804123;0.0;60;0.6082474226804123;0.20949792861938477;2079867
4991;46078;12832;0.40412979351032446;0.0;40;0.40412979351032446;0.19997668266296387;2052579
4992;46078;18554;0.4557823129251701;0.0;45;0.4557823129251701;0.20017313957214355;2046693
4993;46078;21546;0.4863013698630137;0.0;48;0.4863013698630137;0.1937999725341797;2052751
4994;46078;27295;0.42574257425742573;0.0;42;0.42574257425742573;0.20356106758117676;2043519
4995;46078;28511;0.6044776119402985;0.0;60;0.6044776119402985;0.21297740936279297;2066395
4996;46078;28864;0.40672782874617736;0.0;40;0.40672782874617736;0.19122982025146484;2048523
4997;46078;35368;0.4586206896551724;0.0009894371032714844;45;0.4586206896551724;0.2047123908996582;2045600
4998;46079;3749;0.5666666666666667;0.0;56;0.5666666666666667;0.21636056900024414;2075139
4999;46079;11568;0.5514950166112956;0.0010018348693847656;55;0.5514950166112956;0.22655081748962402;2072110
5000;46079;22634;0.6151202749140894;0.0;61;0.6151202749140894;0.20778608322143555;2081421
5001;46079;30239;0.40066225165562913;0.0;40;0.40066225165562913;0.18946146965026855;2037224
5002;46080;8246;0.4339622641509434;0.0;43;0.4339622641509434;0.2240431308746338;2051697
5003;46080;19931;0.5416666666666666;0.0;54;0.5416666666666666;0.21852993965148926;2051316
5004;46081;7593;0.458041958041958;0.0;45;0.458041958041958;0.19907641410827637;2043730
5005;46081;13789;0.45751633986928103;0.0;45;0.45751633986928103;0.20576095581054688;2052303
5006;46081;15149;0.5234657039711191;0.0;52;0.5234657039711191;0.22585129737854004;2053897
5007;46081;20846;0.7;0.0009951591491699219;70;0.7;0.21174168586730957;2075074
5008;46081;29116;0.3870967741935484;0.0;38;0.3870967741935484;0.250382661819458;2048852
5009;46081;30407;0.7489361702127659;0.0;74;0.7489361702127659;0.21333622932434082;2074666
5010;46087;869;0.43171806167400884;0.0;43;0.43171806167400884;0.18805956840515137;2013428
5011;46087;3830;0.43829787234042555;0.0;43;0.43829787234042555;0.192246675491333;2017945
5012;46087;9923;0.43171806167400884;0.0;43;0.43171806167400884;0.20386981964111328;2013428
5013;46087;12413;0.4260869565217391;0.0;42;0.4260869565217391;0.21619462966918945;2013665
5014;46087;21427;0.34615384615384615;0.0;34;0.34615384615384615;0.20036077499389648;2018866
5015;46087;35074;0.5416666666666666;0.0;54;0.5416666666666666;0.22100520133972168;2027322
5016;46088;5930;0.43243243243243246;0.0;43;0.43243243243243246;0.22945046424865723;2042189
5017;46090;17097;0.4827586206896552;0.0;48;0.4827586206896552;0.19871020317077637;2064208
5018;46090;19015;0.5571428571428572;0.0;55;0.5571428571428572;0.19836854934692383;2062681
5019;46091;32958;0.3142857142857143;0.0;31;0.3142857142857143;0.2101428508758545;2021157
5020;46093;31637;0.4173669467787115;0.0;41;0.4173669467787115;0.20105218887329102;2063325
